id,county_id,subcounty_id,name,code,createdAt,updatedAt
1392,47,279,Kahawa West,ward1392,2023-08-10T09:40:59.436+03:00,2023-08-10T09:40:59.436+03:00
1400,47,280,Ruai,ward1400,2023-08-10T09:40:59.440+03:00,2023-08-10T09:40:59.440+03:00
1401,47,281,Babadogo,ward1401,2023-08-10T09:40:59.441+03:00,2023-08-10T09:40:59.441+03:00
1402,47,281,Utalii,ward1402,2023-08-10T09:40:59.442+03:00,2023-08-10T09:40:59.442+03:00
1403,47,281,Mathare North,ward1403,2023-08-10T09:40:59.442+03:00,2023-08-10T09:40:59.442+03:00
1404,47,281,Lucky Summer,ward1404,2023-08-10T09:40:59.443+03:00,2023-08-10T09:40:59.443+03:00
1405,47,281,Korogocho,ward1405,2023-08-10T09:40:59.443+03:00,2023-08-10T09:40:59.443+03:00
1406,47,282,Imara Daima,ward1406,2023-08-10T09:40:59.443+03:00,2023-08-10T09:40:59.443+03:00
1407,47,282,Kwa Njenga,ward1407,2023-08-10T09:40:59.444+03:00,2023-08-10T09:40:59.444+03:00
1409,47,282,Pipeline,ward1409,2023-08-10T09:40:59.445+03:00,2023-08-10T09:40:59.445+03:00
1410,47,282,Kware,ward1410,2023-08-10T09:40:59.445+03:00,2023-08-10T09:40:59.445+03:00
1411,47,283,Kariobangi North,ward1411,2023-08-10T09:40:59.445+03:00,2023-08-10T09:40:59.445+03:00
1412,47,283,Dandora Area I,ward1412,2023-08-10T09:40:59.446+03:00,2023-08-10T09:40:59.446+03:00
1413,47,283,Dandora Area Ii,ward1413,2023-08-10T09:40:59.446+03:00,2023-08-10T09:40:59.446+03:00
1414,47,283,Dandora Area Iii,ward1414,2023-08-10T09:40:59.447+03:00,2023-08-10T09:40:59.447+03:00
1415,47,283,Dandora Area Iv,ward1415,2023-08-10T09:40:59.447+03:00,2023-08-10T09:40:59.447+03:00
1416,47,284,Kayole North,ward1416,2023-08-10T09:40:59.447+03:00,2023-08-10T09:40:59.447+03:00
1417,47,284,Kayole Central,ward1417,2023-08-10T09:40:59.448+03:00,2023-08-10T09:40:59.448+03:00
1418,47,284,Kayole South,ward1418,2023-08-10T09:40:59.448+03:00,2023-08-10T09:40:59.448+03:00
1419,47,284,Komarock,ward1419,2023-08-10T09:40:59.448+03:00,2023-08-10T09:40:59.448+03:00
